t (us),Omega_x (2pi MHz),Omega_y (2pi MHz),Omega_z (2pi MHz)
0.00015274347,65.46445580230785,45.98266007418981,0.0
0.00015005279,67.93788117215387,42.24268342363101,0.0
8.454818e-05,67.38488859303085,43.119331978772905,0.0
0.00018777906,63.47437552869936,48.692952798453895,0.0
0.00020919865,69.18168766582019,40.173300744396265,0.0
0.00019231267,69.96420206697523,38.79446391074718,0.0
0.00015834508,70.36808487326685,38.05696562075753,0.0
0.0001472595,68.82372230027649,40.78351688765002,0.0
0.00015109828,70.43492136407876,37.93312343357516,0.0
0.0001327082,68.67316605618554,41.03652354684026,0.0
9.4344825e-05,73.9589214642007,30.49717916206352,0.0
0.00017043845,76.29718168754157,24.057017012278973,0.0
0.00012175796,76.73243004411518,22.630381802253773,0.0
0.00018582982,79.41800636018054,9.632251386105455,0.0
0.00017827669,79.86050896702812,-4.7221931894013025,0.0
0.00019140156,76.02864799465367,-24.892663278481354,0.0
0.00017510282,53.362179829454945,-59.60266575279767,0.0
0.00015270051,38.86270584926117,-69.92631904415254,0.0
0.00010643105,20.02384513234396,-77.45350622861893,0.0
0.00023111822,5.068103209694393,-79.83930317109922,0.0
0.00019391245,-5.590871597014892,-79.80439935101636,0.0
0.00035475148,-23.958082951049168,-76.32830577381799,0.0
0.00029860827,-24.372486146884935,-76.19699416650705,0.0
3.995851e-05,-54.7943840034975,-58.288725176212814,0.0
0.00021321188,-40.06585437832253,-69.24396951306201,0.0
0.000109076886,-33.22102986320775,-72.77611679540664,0.0
0.00013190832,-54.17173632959544,-58.86784337843198,0.0
0.00034631373,-63.85152170564034,-48.19733578596381,0.0
0.00011969542,-75.45577126283494,26.578686651554868,0.0
0.00012897768,-41.92837548566517,68.13230753558756,0.0
0.0001704592,-17.76351083273154,78.00293381589078,0.0
0.00018416031,4.355719277004152,79.88133518269923,0.0
0.00010248542,1.3398629217978646,79.98877901519438,0.0
9.1144095e-05,14.158889029936452,78.73706790596633,0.0
0.00019890748,13.045585550629983,78.9291625359854,0.0
0.00019036829,12.17554115148374,79.06804789963728,0.0
0.00022069889,7.761181961106927,79.6226353216056,0.0
0.00021526065,14.638942625860528,78.64922987409076,0.0
0.00014982409,4.947294214197413,79.84688022051316,0.0
0.00019187668,8.228984756018756,79.5756483534757,0.0
5.0981806e-05,4.011411997556013,79.89936529645696,0.0
0.00017587909,7.894375696016463,79.60953983889715,0.0
0.00028653088,0.20788353746161503,79.99972990845444,0.0
0.00028412062,-0.1439763495913556,79.99987044865489,0.0
0.00021744506,-10.23446664144944,79.34264738182024,0.0
0.00025918736,-8.814429870849793,79.51292867856573,0.0
0.00023302619,-17.09284109112432,78.15263773171306,0.0
0.00025866347,-45.8926706228569,65.52757270106055,0.0
6.357764e-05,74.29222927499895,29.675994850077014,0.0
0.000112337424,33.08458047466567,-72.83824912644577,0.0
0.00011741505,-11.447994637950314,-79.17665956429501,0.0
0.0001591993,19.773309594192543,-77.51784458228325,0.0
0.00020697925,7.224408386275785,-79.6731317600803,0.0
0.00020867778,22.01062370258596,-76.91249862807715,0.0
0.00022203439,28.135166049877785,-74.88933456999476,0.0
0.00015042641,23.470683695852742,-76.4795855626849,0.0
0.00017030285,49.74509665187514,-62.65321508180094,0.0
0.00020060678,52.791180119875364,-60.10899518825518,0.0
0.00016952453,77.90441313742669,-18.19072331447953,0.0
0.00017343766,79.99613388858883,-0.7864883150928317,0.0
0.00016284345,68.52113260442613,41.28988238778912,0.0
