0,1,2,3
3.7714643,0.99935883,-0.537941,0.10397125
3.2105083,0.99992335,0.018514872,0.17687151
1.4607267,0.9999441,0.20804572,0.123911
1.5239315,0.999967,0.34921074,0.09135783
2.8955574,0.99997056,0.5962839,0.12454981
2.3706245,0.9999771,0.95914555,0.17316766
-1.5805495,0.99992454,1.0153761,0.13206567
-0.28527403,0.9999356,1.0844493,0.11115963
-2.71461,0.9999856,0.96668005,0.13720989
-3.2450309,0.999985,0.63602185,0.14255047
-2.943268,0.9999862,0.2428453,0.15178843
-2.728832,0.99998045,0.066578865,0.07769977
-1.9071383,0.99998426,-0.07818818,0.069321185
-3.0424502,0.99999464,-0.27960515,0.14739639
-3.634749,0.9999914,-0.70293,0.1394704
-4.014179,0.99997723,-1.193833,0.15426898
-2.6066673,0.99993527,-1.432911,0.015111101
-3.8922276,0.9999864,-1.6692469,0.11604793
-3.3118553,0.99995923,-1.8928574,0.02671191
-4.165149,0.9999474,-2.3383365,0.20186056
-2.0685518,0.9997708,-2.7359169,0.01479771
-3.9377117,0.99983346,-2.8013093,0.033397738
-3.5549254,0.99988055,-2.897451,0.01688076
-2.1907587,0.9977781,3.1301618,0.00023286365
-2.0649483,0.99960953,3.145173,0.068427436
-3.7355595,0.9996055,3.0938401,0.0778495
-1.4807448,0.9991398,3.000321,0.00941734
-2.6487174,0.9994772,2.9237618,0.04696402
-1.9541855,0.9983454,2.8995776,0.06459823
-1.507276,0.9972783,2.8330088,0.035903845
-2.6834884,0.9979771,2.8136673,0.04275691
-0.33038092,0.9770867,2.8186097,0.0039732843
-0.7302494,0.99278545,2.8819547,0.036272172
2.096086,0.95168614,-2.8971872,0.0065708635
1.1705532,0.81447345,2.9127455,0.0035433262
3.2200737,0.8437786,3.0170794,0.022024743
2.6420693,0.9632762,-0.90407634,0.03885329
2.0567617,0.9980446,-0.28737473,0.05016234
0.9775839,0.9997292,-0.121831894,0.035298225
-0.9907751,0.99941564,-0.10913491,0.030198537
0.7735481,0.9996482,-0.06955981,0.033189017
-0.85478115,0.99993646,-0.084583044,0.03882162
0.8457413,0.999851,-0.03764057,0.02975506
-2.219485,0.9999689,-0.11028004,0.06546023
-1.8781261,0.99993336,-0.26228142,0.06730118
-3.4539456,0.99997425,-0.5855892,0.07189478
-2.71476,0.99997485,-0.7537668,0.09814429
-0.88492775,0.9999622,-0.971735,0.048644844
-2.0436096,0.99997926,-1.0016992,0.05302037
-1.7248721,0.9999759,-1.1317077,0.05054943
-1.485214,0.9999856,-1.234821,0.045861434
-2.157977,0.99997914,-1.4174984,0.04341636
-2.6905758,0.9999795,-1.5297078,0.05362208
0.25380993,0.9999875,-1.5594507,0.026992401
-0.033941746,0.9999765,-1.5995275,0.040430903
2.0912151,0.99993,-1.6226662,0.07622208
0.41925478,0.9999161,-1.4203199,0.018150534
-0.13092041,0.99996483,-1.5248275,0.028715134
1.2906651,0.99996424,-1.5331056,0.036213465
2.5295334,0.9999584,-1.470621,0.022064716
-0.82016754,0.9999542,-1.5334866,0.014049389
-0.22541237,0.9999552,-1.5254626,0.015653707
-0.4231968,0.99997663,-1.5574511,0.03652709
-1.4793911,0.9999778,-1.6517031,0.048101712
-0.12822676,0.99997175,-1.6843065,0.023449464
-0.5011587,0.9999924,-1.7251028,0.040394682
-2.8504238,0.9999865,-1.9030809,0.08813153
-1.6307602,0.9999893,-2.2457297,0.0772202
-3.0766122,0.99998724,-2.4510016,0.04866023
0.6758146,0.9999908,-2.5434105,0.05639631
0.21278334,0.99996626,-2.5724888,0.0181835
-0.7840276,0.999979,-2.6135392,0.026027745
1.9937525,0.9999639,-2.649807,0.054968826
0.7156477,0.9998921,-2.5830195,0.03126964
0.67507315,0.9997304,-2.663306,0.011966998
-0.6646018,0.99990284,-2.6851025,0.013196881
0.91300535,0.9999119,-2.678962,0.03694994
2.1392508,0.999946,-2.7287881,0.03142833
-0.02378416,0.9998758,-2.7614903,0.013089693
-0.8858924,0.9999137,-2.8228946,0.028052058
-0.58289576,0.99987566,-2.8646045,0.0132041415
1.2626257,0.9999553,-2.8923817,0.03916692
0.8457918,0.999928,-2.9228933,0.021701898
0.2732582,0.99995303,-2.9900877,0.027473038
