0,1,2,3
2.6195555,0.99998486,-2.700806,0.049311507
3.7554407,0.9999821,-1.9246063,0.09209483
2.7937002,0.99995244,-0.9546864,0.046141915
2.6234217,0.9999255,-1.5951973,0.025364213
0.84627724,0.9999745,-0.7896664,0.019777287
4.5154257,0.19218603,-0.04330063,0.07770581
0.13088512,0.99962664,-0.9968395,0.01978667
1.6837268,0.99990296,-1.7112918,0.03431746
2.7611246,0.99982005,-0.22669196,0.11769789
2.0817475,0.9998747,-1.4054469,0.03886145
1.3023229,0.9999336,-1.2196616,0.045392852
0.8846159,0.9997987,-1.4245262,0.02393452
3.5775108,0.9971132,-1.9266211,0.11139237
-1.0518394,0.9998149,-1.8984256,0.033408623
1.3632035,0.9977725,-1.7789961,0.026963776
1.5014958,0.9981755,-1.6887589,0.013140346
1.4175992,0.9932949,-1.7602108,0.034815058
2.8801684,0.8688737,-1.149848,0.039006814
0.8882532,0.9933914,-1.6899564,0.011385209
2.6939821,0.97810215,-1.8749456,0.042696018
3.8482866,0.9975171,-2.265635,0.24322726
4.187232,0.70171523,-0.6347089,0.27904296
3.0439692,0.95613277,1.6961308,0.048706774
-0.70461655,0.023082161,-3.0165553,0.00027961156
2.7798405,0.099027365,-3.124973,0.01627965
1.0558214,0.21127956,-3.070677,0.00013959799
2.5061102,0.5089514,-3.1453834,0.004217447
2.3593645,0.9844758,1.6904721,0.02135817
2.7979403,0.9979208,0.9817252,0.05994855
0.65180826,0.66937244,-3.1384735,0.0012279585
2.4501858,0.7184253,-3.145615,0.015711648
1.253644,0.8999906,-3.137626,0.009754386
0.4441414,0.7645598,-3.1293123,0.000925539
-0.564857,0.91310114,-3.140083,0.0075155986
-2.9223127,0.9380365,0.9087386,0.010881915
-0.21528292,0.3746649,-3.1014102,0.00021565246
-0.5984502,0.7880341,-3.1202948,0.0007253613
0.25383282,0.98128784,1.4853196,0.0034029388
-2.2669668,0.995911,1.5510669,0.009869387
-3.5269706,0.9035816,0.89780045,0.085362524
-3.7536044,0.88608927,-0.27269268,0.30377835
-2.8318467,0.9952205,-1.2081823,0.076541156
-2.750123,0.9973443,-1.1787845,0.043291405
-3.0439105,0.99952257,-1.1129856,0.107929826
-2.5043151,0.998309,-1.3075771,0.057365984
-2.1838899,0.999401,-0.65747786,0.050328735
-3.572976,0.9996226,-1.1966013,0.15029633
-3.596095,0.9995932,-1.8209698,0.118129455
-3.2915318,0.9995819,-2.0237718,0.10086157
-3.8287778,0.99962234,-2.712429,0.26223743
-4.3180113,0.99961615,-0.22028041,0.43959534
-3.1931233,0.99978346,-0.7003615,0.060516343
-4.2039843,0.99997234,-1.0402408,0.104866564
-2.3535216,0.9999912,-1.457758,0.11079026
-2.1013737,0.999997,-1.7765876,0.1790073
1.4625449,0.99999774,-1.903883,0.1219494
1.7914438,0.9999969,-1.7077149,0.11590324
2.1168146,0.9999974,-1.6033318,0.15698715
2.0102968,0.9999937,-1.4847864,0.11864186
-0.094227314,0.9999944,-1.3785802,0.061203692
3.1756582,0.99999166,-1.3712705,0.13424881
2.6107569,0.99998844,-1.18336,0.13488421
2.0192986,0.99999154,-0.9846792,0.054673675
2.191527,0.99997187,-0.9471824,0.03820962
0.15921116,0.9999784,-1.0141554,0.046337686
2.6523738,0.9999844,-0.8256049,0.12845151
1.9682589,0.99997973,-0.62225556,0.07998468
1.0601616,0.99998224,-0.73472667,0.06809198
1.3285775,0.99998844,-0.6083803,0.049835604
-0.6611042,0.99998665,-0.6772187,0.07507563
-0.93236876,0.99997854,-0.8794489,0.049194697
-0.88503885,0.9999881,-0.93854785,0.059286546
-3.3853912,0.99970454,-1.3596302,0.09585465
-3.186576,0.99992466,-1.8933423,0.098230034
-3.1601253,0.99998355,-2.5534604,0.091292575
-3.8269062,0.99983656,2.918097,0.17722303
-3.8002708,0.99999213,1.7107153,0.2744464
-2.6181774,0.99998915,0.848428,0.13243568
-2.3198576,0.99999475,0.68451166,0.1126825
-0.34862995,0.9999902,0.5020149,0.059187483
-0.5762248,0.999977,0.53117204,0.05137276
1.8429971,0.9999827,0.6556592,0.05319926
-1.1209698,0.99975497,0.72154975,0.02453234
-2.3628285,0.9999163,0.51964855,0.110517316
0.86090183,0.9996371,0.7330034,0.0784524
-0.26137638,0.99952173,0.81011105,0.078740604
0.3753357,0.98859185,1.1388402,0.006083333
-2.21317,0.9992562,1.287272,0.2278905
-1.9780765,0.9999589,1.7361846,0.11635213
1.7822642,0.99997663,2.0059123,0.10747408
-2.4744987,0.9999914,2.1705117,0.22205316
-0.1412592,0.9999926,1.9576707,0.055198282
-0.16337919,0.99999404,2.059052,0.074059054
-2.4182734,0.9999813,1.9508619,0.11857557
-3.1458712,0.99998236,1.7615857,0.1424121
-3.5464973,0.9997696,1.3065748,0.12947439
-2.9272983,0.6520089,-0.040701866,0.1168584
-2.082508,0.9338084,3.102696,0.027006535
