0,1,2,3
1.6933403,0.9999877,-2.607347,0.06325543
3.0682306,0.9999844,-1.6824841,0.0737618
1.9913964,0.9999578,-1.3569782,0.041619364
2.0836377,0.9999467,-1.386946,0.030016463
0.40066195,0.9999738,-0.69962215,0.039396755
4.1913395,0.17383853,0.13899231,0.03781618
-0.91427755,0.9996897,-1.2407255,0.030625911
0.2589488,0.9999081,-1.3836224,0.052845832
1.7029114,0.9997832,-0.18143177,0.10264463
1.220645,0.9998776,-1.0893328,0.045926247
0.3266387,0.9999269,-0.70150805,0.055762265
0.12192631,0.99964416,-1.098582,0.03164506
3.450244,0.99357295,-1.3270001,0.104045264
-1.1111319,0.99971586,-1.5283833,0.03590706
0.8031645,0.9955226,-1.6387173,0.029070834
2.0320282,0.99630487,-1.589363,0.01881538
1.3980412,0.98313797,-1.514141,0.031244019
2.6305304,0.84805876,-0.7460282,0.040848523
0.51871014,0.9871723,-1.6348495,0.012474036
2.4244413,0.9778602,-1.5790548,0.05203606
3.8537369,0.99529713,-2.037579,0.21653338
4.174505,0.6397943,0.12693572,0.29066837
2.95154,0.97184044,1.9028132,0.06272388
-0.5208521,0.027674379,-3.020779,0.000324373
2.6945696,0.11746082,-3.1136315,0.016519114
1.164813,0.2004162,-3.0513825,0.00019406872
2.5142584,0.50654095,-3.1356757,0.0060257157
2.360259,0.9817561,2.0172303,0.024890872
3.002347,0.99757427,1.2944796,0.0793972
1.1460738,0.675949,-3.1329181,0.0016827312
2.344534,0.74200875,-3.1365056,0.016763123
1.9496889,0.9094874,-3.1299834,0.013547338
0.673296,0.79579395,-3.1209037,0.0012979229
-0.721313,0.9333995,-3.1291275,0.01334861
-2.9367058,0.9131401,1.3996284,0.00940236
-0.4947343,0.43022704,-3.0972643,0.00033514545
-0.5340061,0.8064695,-3.1153204,0.0010527888
-0.26869392,0.9789235,1.9346578,0.0040566176
-2.229467,0.99489945,1.7425525,0.015300198
-3.3650012,0.93647426,1.0692737,0.103118114
-3.7991903,0.91104066,0.3562286,0.3833847
-2.980433,0.99646217,-0.70150304,0.06551499
-2.3827143,0.9968964,-0.7881923,0.042579167
-3.1269124,0.9995192,-0.70844483,0.12087291
-2.1867137,0.9985875,-0.927469,0.065614834
-2.4375165,0.99942756,-0.3306427,0.051222317
-3.402246,0.9996544,-0.70369506,0.1586287
-3.448628,0.99954706,-1.4741411,0.108384885
-3.1757631,0.9994593,-1.8588778,0.11617843
-3.883287,0.9995365,-2.7357843,0.2770048
-4.2913966,0.9994647,0.16837978,0.44916868
-3.3784614,0.9993357,-0.6619942,0.06638972
-4.26435,0.9999205,-0.6431124,0.10702415
-2.4124637,0.99997735,-1.0842903,0.10715024
-2.2340646,0.9999927,-1.5118022,0.18444993
1.6519451,0.9999945,-1.5779704,0.12036818
1.8231654,0.9999881,-1.5993392,0.12256999
2.4732494,0.99999106,-1.4380057,0.17145929
1.88169,0.9999659,-1.2986622,0.12633026
-0.4489069,0.99997544,-1.361923,0.061034653
3.1775026,0.99993634,-1.1269023,0.12663253
2.5865898,0.9999063,-1.055902,0.12229533
1.762475,0.99995327,-0.802037,0.07085104
2.2226362,0.9998222,-0.7870157,0.041951716
-0.2183671,0.99985147,-0.7803192,0.05112384
2.8112578,0.9998926,-0.6815598,0.12785956
2.0508122,0.9998318,-0.5211463,0.09318229
0.963254,0.99987495,-0.45075846,0.074303046
0.8820348,0.99994886,-0.43948603,0.057516444
-0.9138603,0.9999094,-0.51284647,0.0832385
-1.1995497,0.9999306,-0.6196809,0.03864636
-1.1968412,0.99996185,-0.8568084,0.06177529
-3.2009,0.998283,-1.1398289,0.09278153
-2.782196,0.9995691,-1.7682837,0.10409386
-3.1558034,0.9999305,-2.3755813,0.101232715
-4.0122514,0.9990175,2.983185,0.17155664
-3.8861604,0.99992406,1.7779973,0.29997835
-3.1096401,0.9998884,1.0518587,0.16896074
-2.7688775,0.99996006,0.63205695,0.10066971
-0.33197546,0.9999466,0.47283983,0.060233444
-0.7253518,0.9997975,0.639606,0.0579821
1.7028975,0.9999169,0.62437296,0.052393425
-1.4424183,0.997938,0.6867223,0.025852853
-2.276242,0.9995295,0.67130375,0.10496698
0.5628433,0.9981046,0.8662665,0.06564141
0.14616537,0.9980294,1.1475694,0.06641999
-0.46162367,0.9582414,1.4198706,0.005489111
-2.2501984,0.9959245,1.4593632,0.21322536
-2.0444582,0.9996878,1.7478359,0.118072785
2.2405858,0.9998259,2.059697,0.11243252
-2.4157534,0.99993277,2.1284263,0.21964021
-0.23200941,0.9999596,2.0265763,0.047190614
-0.28494644,0.9999753,1.9190953,0.074433535
-2.469286,0.9998598,1.8579481,0.108922526
-3.1684928,0.9999012,1.6396163,0.1540098
-3.3884125,0.99902534,1.0540907,0.13752551
-3.020959,0.6472572,-0.11439204,0.14624366
-2.251008,0.88927025,3.0708253,0.033534866
-1.9871447,0.9590636,-2.480435,0.04504673
-2.8257613,0.9670633,3.094815,0.037135765
-1.2925766,0.98974085,3.094525,0.016425008
-1.5656714,0.93934506,3.0393913,0.003896968
-0.122775555,0.9897565,3.110202,0.0164927
0.35276031,0.8614073,3.0214565,0.006098225
1.4625697,0.9948683,-2.7214596,0.028903289
-2.6666908,0.99745125,3.11995,0.051459108
-1.0451248,0.9976044,3.1053798,0.038686
0.932364,0.9985556,3.1149247,0.03974609
3.2169285,0.9998062,3.1389954,0.11767655
4.258395,0.9999651,-1.8706223,0.34217203
3.7689524,0.9999964,-0.7612443,0.4081591
1.442029,0.99999774,-0.22274399,0.14723346
3.225893,0.99999905,0.3249724,0.3325756
2.845426,0.99999917,1.2703989,0.28422606
2.7324953,0.99999917,2.1808393,0.26727417
2.5203934,0.99998903,-3.1310265,0.27377737
2.3869019,0.9999176,-2.4967678,0.15054396
2.4440904,0.99994063,-2.099369,0.115652144
-0.020227432,0.9999367,-1.8736081,0.08033642
1.9318361,0.9998375,-1.7448415,0.063835174
-2.6286724,0.9998869,-1.726901,0.09253864
0.30881214,0.99973696,-1.7205029,0.09386029
-3.711536,0.9999051,-2.1498437,0.39510715
0.60092735,0.9945432,3.1294186,0.03887709
-0.25425816,0.99916136,-2.8282332,0.12183127
0.16534042,0.9919646,-3.0591495,0.10872109
0.3722334,0.9981186,2.3556888,0.13946526
0.79613876,0.9991929,2.3172305,0.06657957
-2.203476,0.9991947,2.2914002,0.109989695
-1.950378,0.99974567,2.044865,0.12061449
-2.3368902,0.9999527,1.9227283,0.13526766
-0.7743392,0.9999528,1.8743675,0.06790996
-0.7004528,0.9999528,1.8734181,0.09910681
-1.7068982,0.9999354,1.8509986,0.09371689
-2.3466644,0.99992216,1.5849798,0.27213812
-1.0121884,0.9999013,1.3666427,0.01602406
-1.4969087,0.99998474,1.4276731,0.090886205
-0.8628731,0.9999782,1.4104192,0.082163006
-3.0091453,0.99995637,1.2641828,0.109500006
-0.5326133,0.99998736,1.1928914,0.06797859
-0.5569277,0.9999782,1.2687924,0.06559596
-1.4638982,0.9999734,1.2266424,0.067657635
-0.75147724,0.9999777,1.1837351,0.047856394
-0.8575716,0.9999945,1.2953022,0.11492235
-0.45151758,0.9999832,1.2849181,0.02698485
-0.9847517,0.99998856,1.4001114,0.08577056
-2.4364197,0.99999654,1.3420217,0.1080744
-1.1209357,0.99999225,1.2791593,0.03419944
-0.06426382,0.9999863,1.270314,0.027222693
-0.42132664,0.9999943,1.2879269,0.036337048
-0.57716274,0.99999404,1.3102086,0.0846737
0.39577198,0.99999607,1.3815792,0.10966752
1.6618376,0.99999225,1.4798243,0.06113869
-0.26398945,0.99999535,1.5675938,0.07241436
1.8424654,0.9999949,1.6531312,0.07936642
2.8795438,0.999995,2.0631273,0.24387006
2.2088618,0.9999982,2.6759055,0.28747696
3.8929949,0.99999666,-3.0051432,0.18156451
2.007012,0.99945575,3.1407874,0.00043621997
2.8915377,0.999997,-2.477163,0.17225172
2.8061967,0.9999914,-2.2340508,0.10361676
3.0744925,0.99999106,-1.8473649,0.19054231
3.4817371,0.9999902,-1.4500492,0.19793187
3.205615,0.99998486,-1.1592208,0.10496319
3.8701239,0.99999416,-0.9735944,0.14035459
3.2042227,0.9999887,-0.81077766,0.09416125
3.1136103,0.9999919,-0.8238404,0.12356009
0.6462145,0.99999034,-0.6676636,0.055008586
3.0665388,0.9999958,-0.68204665,0.14756583
2.5148983,0.9999964,-0.5054667,0.08698973
3.0948124,0.9999976,-0.24957705,0.0911862
1.352045,0.9999981,-0.08412409,0.15078694
2.771801,0.99999857,0.14996266,0.0861069
1.0523977,0.9999982,0.26155877,0.09567003
0.14518452,0.99999726,0.36034775,0.046385203
0.721107,0.99999774,0.41450143,0.063127294
-0.33510494,0.9999982,0.4298985,0.0835984
1.2772946,0.99999774,0.48359394,0.07099159
0.7982321,0.99999857,0.54346514,0.072379164
-0.48601246,0.99999726,0.6758194,0.064729564
-2.1558638,0.9999962,0.6383712,0.12918474
2.8232727,0.9999945,0.7347157,0.08208219
1.8757176,0.9999747,1.0875723,0.053302772
1.2897105,0.999967,1.2512658,0.0454183
0.67395115,0.99990094,1.3298342,0.036083307
0.8594327,0.9999479,1.5297992,0.03798712
1.9057994,0.9998801,1.7092278,0.026454253
0.6779151,0.9999528,1.875776,0.064844385
1.6510768,0.99996257,2.1575644,0.06980772
-0.58945274,0.9999795,2.3769615,0.05557963
0.6228657,0.99998915,2.5740235,0.09904507
0.52752495,0.99999213,2.7630594,0.089696705
-1.6626387,0.9999968,2.831659,0.1304852
0.168046,0.9999951,2.8487709,0.0469867
0.44835806,0.9999968,2.907317,0.060290977
2.2486715,0.99999857,3.1257093,0.21174231
2.6775951,0.9999975,-2.4378202,0.18136466
3.1964207,0.9911459,3.141473,0.00096945086
2.5823774,0.99999654,-1.8009715,0.2122644
0.68764734,0.9999933,-1.3387426,0.15140037
3.4097652,0.9999732,-0.75610447,0.22799712
4.4940767,0.9874341,0.58265924,0.4612133
3.791113,0.7534414,1.3230512,0.03703223
3.4715405,0.70696425,1.5740778,0.10412573
2.1761346,0.64765656,-0.33963943,0.026256789
4.0799217,0.60451794,-2.8139997,0.085296035
4.524823,0.9946451,-2.9259653,0.4099359
0.17457438,0.99938893,-2.3001404,0.022303114
0.79579115,0.9997173,-2.1838417,0.007287701
2.7750378,0.99974376,-2.0594778,0.0854501
3.0555334,0.9998715,-2.0149736,0.030784242
3.4653845,0.9997943,-1.7875321,0.08070807
3.2927265,0.9998723,-1.3304615,0.116412334
3.323779,0.9996588,-0.9444289,0.063270204
1.6326857,0.036992166,-2.0887146,3.2323173e-06
0.5635781,0.0176907,-3.0143085,1.4007822e-05
2.6522264,0.010200515,-2.9824955,0.0004934459
-2.852799,0.011927125,-2.9153044,0.00033004265
0.81252766,0.25402245,-0.7479038,7.4678366e-07
-3.8546965,0.01300737,-0.64688015,0.00034742052
-1.9005122,0.008629524,-3.0473678,0.00011838143
-2.406912,0.9998927,-0.9012408,0.03131568
0.646719,0.99986994,-0.84462976,0.0060119727
0.07002163,0.99998045,-0.96073747,0.037050664
-3.2258875,0.01540596,-0.49477744,0.00081579934
-2.0865068,0.99996626,-0.8605969,0.10068102
-3.2016735,0.99912876,-1.0752301,0.03661147
-3.78931,0.9997472,-1.30154,0.39837322
-2.8298695,0.9999708,-1.7435952,0.1857219
-0.33065557,0.99999714,-1.8345723,0.061847128
-0.8843689,0.9999914,-1.7959504,0.05632036
-0.8901396,0.9999949,-1.7629318,0.037805006
-1.4647102,0.99999654,-1.8503519,0.045594506
-1.9747868,0.9999975,-1.9205395,0.09074051
-0.73957014,0.99999356,-2.041107,0.09941833
-0.9075775,0.9999949,-2.1392565,0.08045113
0.7904887,0.999959,-2.2521303,0.0023460318
0.9421902,0.9999957,-2.195418,0.021415636
1.8312359,0.99308103,3.1399305,1.5129943e-05
-0.18855524,0.974744,3.133896,2.219019e-06
1.8351884,0.99999845,-2.1506257,0.07434325
2.1567974,0.99425274,3.141082,4.8835864e-05
3.048707,0.9999989,-1.8194429,0.24040279
2.104827,0.99999785,-1.6542772,0.045195486
2.4468331,0.99999917,-1.5705543,0.12130464
2.757515,0.9999993,-1.5020865,0.15225117
3.4639406,0.9999993,-1.1958944,0.16472018
1.7684946,0.9999995,-1.0921273,0.12705308
0.28656435,0.99999917,-1.0299551,0.06671918
-0.24949169,0.99999917,-1.1402898,0.09770529
1.3120942,0.9999994,-1.0869155,0.08635526
-0.9950609,0.9999993,-1.2263334,0.11090825
2.1688004,0.9999995,-1.0481927,0.14628841
-1.2976842,0.9999994,-1.0122652,0.11064877
-2.4567585,0.9999995,-1.1639924,0.14793102
-0.46596098,0.99999857,-1.2598863,0.055153422
-2.4097385,0.9999989,-1.292685,0.10058107
-3.7355516,0.99999917,-1.5442878,0.18192208
-3.2517543,0.99999905,-1.6394333,0.13539048
-2.7184896,0.9999989,-1.812496,0.11096985
-2.8157737,0.9999993,-2.105884,0.20333709
-0.4894309,0.99999905,-2.316938,0.13031788
-1.8284204,0.9999993,-2.5094051,0.18445247
-0.12583017,0.9999995,-2.701011,0.23758073
-0.5513458,0.9999995,-2.8857098,0.2989791
0.6421585,0.99999976,-3.095929,0.4419799
-2.24937,0.9999995,2.6032112,0.23467733
-1.3613791,0.9999993,1.6012166,0.26459342
-2.9499648,0.9999995,0.48393917,0.26610604
-3.1674123,0.99999964,-0.6786401,0.2992353
-3.3510337,0.9999995,-1.9341636,0.3818317
-3.1892679,0.99999714,3.1413815,0.08465636
-1.1430197,0.99999857,3.1386087,0.14643426
-0.22824049,0.99999845,3.1138356,0.13348055
0.98857784,0.999995,3.0929482,0.052274697
1.6547756,0.99999857,3.0937173,0.19535801
-1.2522802,0.9999567,-3.1222079,0.024205968
0.6813307,0.9999831,3.0672023,0.027987441
1.126759,0.99999535,3.063187,0.09237513
-0.3723135,0.99999344,3.0246456,0.10873029
-1.63233,0.99998975,2.9393108,0.058951575
2.129981,0.99999213,2.887622,0.051081438
0.66083,0.9999893,2.9030797,0.10585932
-0.7114744,0.9999627,2.8680937,0.04905536
-0.38901615,0.9999633,2.864302,0.063442156
-1.3134577,0.9999491,2.797372,0.040979724
0.16202211,0.99994886,2.8323958,0.06739798
0.7436762,0.99988484,2.8219311,0.0364081
-0.7072396,0.99919873,2.8805945,0.0673451
-0.15034914,0.99519676,2.7554743,0.007878444
1.0523171,0.99869674,2.8570302,0.05153202
0.31585455,0.99698585,2.8930328,0.05470263
-0.22582245,0.9846758,2.924256,0.0058730813
-0.40041065,0.991397,2.915291,0.020538617
-0.8613453,0.9885583,2.9485147,0.030099398
1.6057973,0.9843136,2.9357216,0.04532982
2.8640919,0.8809011,-2.3290453,0.2485036
3.632228,0.067235895,2.9938653,0.03362134
0.99298716,0.17613497,3.0665805,0.0004022962
2.907792,0.983567,-0.9815376,0.07292895
1.5713401,0.99235874,-0.54684114,0.053633746
1.1616426,0.78472,-0.32321334,0.008676741
-1.1062274,0.97354126,-0.45112157,0.058076408
1.9906673,0.8404745,-0.15172601,0.009110829
-0.14295864,0.90785,-0.334718,0.00486349
0.6553054,0.91011536,-0.14767551,0.052811395
0.36974478,0.916009,-0.15746427,0.046952274
-0.42625618,0.8849396,0.04039049,0.07804954
-0.42873096,0.83254874,0.106063366,0.0248945
1.2787237,0.96349883,0.29230547,0.028577346
0.04589176,0.9320458,0.7296705,0.051314183
1.1787224,0.7982753,1.0637672,0.0070521217
0.7272053,0.95215106,1.0184562,0.03953859
-0.13389874,0.6650165,1.2094982,0.004144923
2.35108,0.96171963,1.3584154,0.042599447
3.0708332,0.9422216,2.0279176,0.1261874
0.41788387,0.974245,2.2516263,0.025048314
3.0930204,0.98272955,2.661309,0.1200256
2.4419966,0.9649446,3.0007074,0.12389407
3.4855824,0.48669133,3.099569,0.124316335
2.6257567,0.89644945,-1.6044158,0.08307713
3.0556593,0.9609481,-0.5135884,0.20534907
3.034236,0.98782873,0.30004644,0.1306474
2.575529,0.998089,1.0594685,0.08812916
2.915472,0.9990896,1.8006861,0.20079054
1.3160458,0.9986553,2.2408369,0.08305154
3.567068,0.99612755,-3.139859,0.15112369
1.3771844,0.99990034,3.094457,0.043922953
-0.33231544,0.9998704,-2.9933445,0.048840042
-1.7795191,0.99998844,3.1178157,0.17318888
2.209877,0.99998677,-2.5873103,0.26224634
1.5250235,0.9999981,-1.7527794,0.24957512
3.0160446,0.9999974,-1.1153455,0.2828756
1.8528943,0.9999963,-0.42140412,0.27297074
-0.56976604,0.99999547,-0.3395791,0.21337964
2.5460486,0.99999523,-0.30548024,0.15420365
0.720654,0.999997,0.0059216022,0.18408173
3.0855722,0.9999957,0.45710492,0.25158253
1.439776,0.9999932,1.2379353,0.11962412
2.6177053,0.9999964,2.1813948,0.20167284
1.851625,0.99999726,-2.9984925,0.115044795
3.5913506,0.99999917,-2.134708,0.18098596
3.1422625,0.9999994,-1.4673641,0.16766304
2.4786115,0.9999994,-1.0239213,0.12698479
0.82723856,0.99999917,-0.9101052,0.14442529
1.6417546,0.9999988,-0.84082127,0.120647945
1.989007,0.9999995,-0.7439246,0.18516253
3.120019,0.99999785,-0.5156326,0.12039834
2.4305987,0.99999785,-0.312464,0.15001288
3.32086,0.9999964,-0.18432117,0.12299498
3.0034275,0.9999969,-0.035844564,0.12516074
3.2670088,0.9999962,0.22466612,0.08803067
3.0300436,0.9999969,0.36059642,0.21327296
2.2088523,0.99999464,0.65566397,0.1025954
0.73425674,0.99999213,0.7615032,0.099347115
1.7483044,0.99998915,0.7778077,0.090749264
0.035633087,0.99999547,0.8076248,0.08436025
-0.008538246,0.9999958,0.7772403,0.1320283
-2.1057386,0.99999666,0.62877965,0.10161269
0.17357111,0.9999964,0.55028605,0.09713829
2.6458907,0.9999926,0.70331454,0.12426385
1.7001386,0.99997556,1.0273798,0.10479
1.1758404,0.9999827,1.1652515,0.07186491
2.3301988,0.9999778,1.4624784,0.06334345
3.3291626,0.9997738,1.9264815,0.087342545
3.5758696,0.99821824,2.3582404,0.10153248
4.601859,0.99692506,-0.5141182,0.3232732
1.535645,0.9999907,0.12995172,0.0753295
0.97820854,0.9999902,0.320498,0.035003047
3.139924,0.99999046,0.6575339,0.15476516
2.3751397,0.99999917,1.1717083,0.15596572
1.4511042,0.9999994,1.4443858,0.16917348
1.3317723,0.9999995,1.7696588,0.14071424
0.81893396,0.9999994,1.9923451,0.145829
0.47968626,0.9999995,2.128455,0.1774273
-0.77469397,0.99999905,2.1333663,0.09586871
1.111763,0.9999982,2.248779,0.05751209
0.91403246,0.9999988,2.2909238,0.09021662
1.4800072,0.9999987,2.5241773,0.13620952
1.6636424,0.99999833,2.6687481,0.15430966
1.3178673,0.9999949,2.9563453,0.19763717
0.44758034,0.99954873,3.0139377,0.18061984
3.8184633,0.9930259,-2.5017185,0.47838256
-1.3406339,0.99081236,-2.0221233,0.120834045
1.5411186,0.9984048,-1.7117997,0.140736
-0.76290417,0.9958912,-1.4065641,0.115153976
1.216846,0.995261,-0.8395014,0.07298554
2.3342094,0.98600763,-0.1565764,0.14219503
4.5629654,0.55359703,2.1419632,0.5284086
3.1028957,0.9719206,-1.4160439,0.17301515
0.59597445,0.9952991,-0.71454287,0.084329605
2.125739,0.9861811,-0.44374228,0.08073194
2.9055452,0.99337375,-0.0600245,0.15152022
2.6581316,0.954828,1.3341796,0.24436964
0.598886,0.99472564,1.9282534,0.09637657
0.25606346,0.9044013,2.0301263,0.08839834
2.1827002,0.9707183,1.4081638,0.14153704
3.886238,0.9606048,1.652405,0.36114073
2.7564616,0.9993237,-1.9088303,0.14937127
-1.8187513,0.9999598,1.0385721,0.24591479
