0,1
0.3544309,0.22062446
1.0963168,0.21347155
-0.5399163,0.24023874
-0.796036,0.20316942
-0.71838117,0.16994494
-0.9461658,0.1544936
-0.91644335,0.13375463
-0.4548483,0.18505675
-0.06894088,0.16690005
0.03693652,0.13139817
0.15791845,0.12994592
0.14107513,0.10234486
0.29907513,0.12655015
0.43680024,0.16064042
0.20996499,0.087299645
0.26312542,0.1759205
0.10594344,0.16372345
0.020416498,0.060324688
-1.249481,0.1715412
2.7476182,0.012252215
-1.6602749,0.17413685
-1.6066753,0.16259013
-1.785779,0.036567554
-1.7391765,0.27063623
-1.6226623,0.20369379
-1.4785876,0.2052537
-1.4262435,0.10065916
-1.2683785,0.20188221
-0.9904275,0.15099026
-0.82990336,0.13159244
-0.69865465,0.2294619
0.0056574345,0.12519604
0.75361705,0.107300885
1.260675,0.13696551
1.5533991,0.20889959
1.5430064,0.15481472
1.5547571,0.19744131
1.4606252,0.17124738
1.3637586,0.11205015
1.4112854,0.21456166
1.3500419,0.12406162
1.2871547,0.16651848
1.1812816,0.16696212
1.1225433,0.097743504
1.2410636,0.21671422
1.2842913,0.14981805
1.2592068,0.15299326
1.1541319,0.13145506
1.2140474,0.10108599
1.6924386,0.18008931
1.5095868,0.10713806
1.5155954,0.1165383
1.6948767,0.16481404
1.3990436,0.0752689
1.2917438,0.05376597
1.2625494,0.06705453
0.34992385,0.03596267
1.324646,0.16591974
1.5142736,0.16229117
-1.5232301,0.052673362
1.2398491,0.0764159
-2.0356593,0.03395956
0.3930359,0.04987223
2.0534058,0.13530505
1.0836267,0.08078825
2.2379875,0.1693939
0.56625485,0.09851303
-0.9277036,0.07945348
0.036455154,0.082572326
-0.5091524,0.11711156
-0.68901396,0.11469898
-0.756217,0.061418913
-0.97602344,0.11763386
-0.7094488,0.13383618
-0.81555223,0.14264129
-0.65108323,0.058171313
-0.5959649,0.11301382
-0.5630729,0.14839247
-0.45067167,0.12375695
-0.29654455,0.08808367
-0.40398574,0.06267365
-0.11330795,0.16080117
0.036403656,0.094278835
0.10784221,0.09448874
0.47121787,0.10648095
0.66632986,0.10371641
0.8349035,0.10474086
1.0356116,0.09455289
1.1269984,0.089215666
1.1912556,0.084138036
1.2235408,0.03574563
1.3310146,0.06324411
1.5079746,0.19857259
1.4856296,0.07325265
1.5340681,0.11506599
1.4889369,0.08630624
1.4490986,0.027067397
1.2343903,0.06375432
1.2984495,0.1284467
1.1896782,0.07412885
1.1423602,0.11077167
1.0366054,0.11137169
0.7797885,0.09018104
0.76157904,0.06986768
1.0323272,0.07974542
0.73377633,0.11413717
0.58862615,0.087818384
0.32504535,0.10297665
0.10794306,0.085381456
-0.22806,0.098985344
-1.0422401,0.10855358
0.19527197,0.04599151
-1.7553872,0.1674889
-0.64964676,0.07123424
-0.5356593,0.081093974
-2.2291353,0.26619786
-1.6537234,0.12834342
2.6176448,0.104304686
-0.96840405,0.085892886
0.69855356,0.028909612
-1.3411332,0.08093038
-0.18522263,0.09784303
-1.3347096,0.085224524
-1.6779447,0.06407582
0.5667598,0.103710756
0.90911484,0.04403597
0.5890527,0.08145604
1.0913591,0.11899889
0.7347703,0.07670937
0.5842962,0.1389885
-0.47497916,0.079285786
0.26765513,0.101028204
-1.7179888,0.14543317
-1.8873572,0.21317263
-2.0520687,0.088350326
-2.0058417,0.14785226
-1.8692635,0.09018141
-1.946474,0.43893358
-1.6472262,0.12292692
-1.5121019,0.11965282
-1.540575,0.118681304
-1.4541732,0.20048523
-1.361512,0.2405257
-1.5393391,0.10567773
-1.3785734,0.10353249
-1.3489454,0.09822778
-1.7267925,0.07791965
-1.2162926,0.103296794
1.2298679,0.103533305
0.24732423,0.07302215
0.93267393,0.10117192
0.20031023,0.081639275
0.60928035,0.09133511
0.26994562,0.08151671
0.37253332,0.08246677
0.2722149,0.08006047
0.33417845,0.079318814
0.29764032,0.13816878
0.33564782,0.11104021
0.41860652,0.05145441
0.40348887,0.06722045
0.4959309,0.0921674
0.61863923,0.17382333
0.64207983,0.1351925
0.60425067,0.14737973
0.6622319,0.10423657
0.6425605,0.080840506
0.6138687,0.07910852
0.4627235,0.10475019
0.5539949,0.12475627
0.4665544,0.16396011
0.1759367,0.08526509
0.15623975,0.08259334
-0.14569259,0.1413304
-0.42933965,0.1241467
-0.6788423,0.13724294
-1.0649538,0.11825264
-1.1064188,0.1377469
-1.3215797,0.07064992
-1.4484329,0.19438305
-1.4366628,0.11373569
-1.5277784,0.28473622
-1.6762567,0.18509495
-1.3493766,0.08146417
-0.9803431,0.100794695
-0.8990283,0.12574813
-0.9736743,0.06931375
0.3137977,0.088225275
1.0021701,0.060057666
1.4237995,0.08526042
1.0173602,0.10137653
1.1505218,0.10998105
1.3899546,0.14938897
1.1254048,0.13409187
1.2075024,0.080875576
0.5658252,0.076162525
0.5709002,0.06752895
-0.72950745,0.05893385
-1.1314335,0.08075535
-1.5619268,0.071670525
-1.4970379,0.10565367
-1.4508985,0.075718075
-1.5506945,0.064041086
-1.6228379,0.07582159
-1.4904152,0.08296999
-1.5788553,0.03735871
-1.5904083,0.12075826
-1.5298593,0.17876974
-1.432992,0.09206523
-1.2085115,0.06610264
-1.2159462,0.10706129
-1.0672085,0.123201266
-1.0074949,0.06991528
-0.8476629,0.12331157
-0.54450655,0.05544204
-0.736346,0.052113213
-0.6243305,0.08980937
-0.69357204,0.12998168
-0.49443007,0.058755103
-1.0580204,0.07598084
-1.2039922,0.106351875
-1.4488994,0.10243903
-1.899891,0.1291923
-1.7752894,0.09730038
-1.7670448,0.03926966
2.7997532,0.00067566015
2.9483447,0.0014087602
-1.8825077,0.1150628
-1.7969387,0.13423397
-1.7478576,0.24516462
-1.5152347,0.20087397
-1.4518425,0.2047547
-1.1705129,0.09966564
-1.0457816,0.11754811
-0.9007368,0.124931715
-0.81851625,0.11094822
-0.6481807,0.12116217
-0.24837089,0.065734334
-0.16952777,0.11320708
0.12506413,0.12242629
0.26202726,0.08682726
0.4207251,0.1580772
0.61729074,0.076073855
0.73738337,0.12136384
0.6812489,0.08938739
0.6929307,0.12221893
0.85632086,0.16432342
0.8420868,0.12996987
0.9492898,0.104030676
0.8672991,0.11070584
0.7489419,0.12287796
0.58890605,0.083328746
-0.2878313,0.07981014
-0.9775505,0.055603642
-1.6621848,0.13890256
-1.7808821,0.09582753
-1.9206874,0.18978123
-1.7809861,0.24437599
-1.816944,0.16009507
-1.6480258,0.14826128
-1.6924998,0.09507535
-1.6436069,0.088839024
