0,1,2,3
3.5319662,0.99947745,0.44795442,0.12746054
2.7987027,0.99994004,0.8463056,0.20782617
0.77954865,0.9999546,1.0093751,0.17846468
1.3472471,0.9999716,1.0007839,0.14716075
3.019826,0.9999753,1.2376933,0.15920126
2.6963844,0.9999771,1.4940124,0.23957263
-1.0546901,0.9999372,1.3202877,0.12963636
0.14191914,0.9999504,1.1485877,0.12355105
-2.5748005,0.99998665,0.8703556,0.15214033
-3.209743,0.99998343,0.52703094,0.15635273
-3.0040994,0.9999875,0.15867329,0.1616721
-2.5551264,0.99998176,0.0411067,0.07893972
-2.214755,0.9999832,-0.09604335,0.079626374
-3.0409808,0.9999951,-0.25605035,0.15189786
-3.5523021,0.99999213,-0.70272255,0.13528153
-4.063116,0.99997354,-1.208525,0.16850331
-2.4642339,0.99991643,-1.4381094,0.017049208
-3.8968608,0.9999857,-1.6367644,0.11316645
-3.3361435,0.99995613,-1.9004419,0.028337141
-4.087038,0.9999379,-2.3443823,0.19343178
-1.9364443,0.999767,-2.6904607,0.013314088
-3.8646493,0.99978834,-2.8176126,0.03592637
-3.6069207,0.9998642,-2.895879,0.01667572
-2.0506022,0.99767214,3.1319494,0.00027296494
-1.7958703,0.9995529,3.1446123,0.07203444
-3.6815891,0.9995409,3.0890903,0.08691725
-0.9723611,0.9991912,2.9925647,0.011958866
-2.3802567,0.99948657,2.9491491,0.0542355
-1.8856695,0.99838877,2.8599324,0.08182297
-1.2884333,0.99716896,2.8519864,0.032270353
-2.3517802,0.9977642,2.780733,0.043007232
0.34070492,0.97720397,2.8471875,0.0044443514
-0.9530034,0.9931745,2.8769145,0.043652054
2.1487255,0.9482335,-2.8909836,0.007016272
1.1031442,0.78458846,2.9238806,0.0038957775
3.4209824,0.8469588,3.011046,0.025612775
2.7798371,0.9625076,-0.791348,0.039780624
2.0911188,0.99796754,-0.041535854,0.052769337
1.1777568,0.99971217,-0.11071181,0.037707474
-1.2912245,0.9992812,-0.13179755,0.029311007
0.8152952,0.999589,-0.05010104,0.03380355
-0.9440932,0.99992514,-0.0699482,0.040934876
0.724277,0.9998528,-0.051603556,0.029501608
-2.1601748,0.999959,-0.14169025,0.06631145
-1.6756005,0.9999156,-0.3067627,0.07158974
-3.359742,0.99997246,-0.53498554,0.080344155
-2.2435665,0.9999715,-0.7532332,0.08086522
-0.87435246,0.99995804,-0.9078543,0.05116096
-2.1170094,0.99997604,-0.93859005,0.04787801
-1.4420571,0.99997413,-1.1491284,0.052165736
-1.5159128,0.9999844,-1.2056302,0.04415696
