0,1,2,3
3.7734785,0.9992874,-1.9498864,0.12997653
3.1778698,0.9999101,-1.3102056,0.19472432
1.0652246,0.9999174,-0.58243394,0.10327147
1.5758953,0.9999527,-0.18395686,0.077433586
2.560194,0.9999616,0.19947457,0.0915217
1.618321,0.99996793,0.89396,0.12524
-1.9549313,0.99991167,1.0497818,0.16123396
-0.31959724,0.9999192,1.2627106,0.10647303
-2.6208508,0.99998367,1.1732326,0.13963073
-2.9557145,0.99998593,0.79783845,0.15954036
-3.1615872,0.99998546,0.42874193,0.14694795
-2.8007267,0.9999763,0.19681859,0.07669249
-1.6795685,0.9999814,0.019457817,0.06885051
-3.00123,0.9999944,-0.1551137,0.14687566
-3.797114,0.9999894,-0.5971024,0.14344454
-3.9670794,0.99997425,-1.1548048,0.15427762
-2.4354072,0.99994826,-1.3470238,0.012195567
-3.7933,0.9999833,-1.5993655,0.12863801
-3.3090055,0.99995756,-1.8636583,0.029633874
-4.16778,0.99995196,-2.3331475,0.21878798
-2.1933346,0.9997305,-2.7696543,0.013888974
-3.8233867,0.99982303,-2.7941294,0.036425408
-3.331049,0.999877,-2.909992,0.018121896
-2.3493268,0.9976144,3.1288948,0.00019995526
-2.223171,0.9995598,3.1442585,0.065376736
-3.6328483,0.9995689,3.0936427,0.08160902
-1.724237,0.99900466,2.9894028,0.008300051
-3.0840816,0.99938154,2.9103146,0.03699624
-2.0408363,0.99818915,2.8978114,0.05767161
-1.6401422,0.9971993,2.8214626,0.040683307
-2.767568,0.9980965,2.8336225,0.035813898
-0.28146076,0.97699225,2.7843742,0.0047302945
-0.4096794,0.99146444,2.8983212,0.030475767
2.0106797,0.95736605,-2.8759313,0.006678346
1.0831223,0.8309289,2.8640661,0.0032709406
3.027628,0.8455,2.9948177,0.022447815
2.2694511,0.96381575,-0.8587525,0.04220058
2.1992354,0.9983632,-0.3697617,0.05771153
0.73399067,0.99970275,-0.109297276,0.03494508
-0.63780737,0.9994904,-0.1486628,0.03266636
0.8546114,0.999676,-0.088078976,0.039498474
-0.5531335,0.99994266,-0.10863137,0.038207795
1.5445452,0.9998468,-0.0049347878,0.030665806
-2.282964,0.9999695,-0.14291716,0.06637473
-1.9276893,0.9999467,-0.2948594,0.05987482
-3.2591949,0.99997485,-0.519959,0.072963476
-2.7029507,0.9999751,-0.7033613,0.10180732
-1.1764648,0.9999622,-0.9276931,0.047455158
-2.0497992,0.9999796,-0.9814913,0.053864628
-1.6248398,0.9999709,-1.112175,0.05573691
-1.3675344,0.999987,-1.1999518,0.04557158
-2.1760435,0.99997926,-1.4042933,0.04634935
-2.7324567,0.9999802,-1.4554546,0.05514838
-0.29066753,0.99998534,-1.5241077,0.030933974
-0.56752396,0.99997973,-1.5939517,0.045922983
2.17737,0.99992514,-1.6148775,0.06660151
0.6757841,0.99991727,-1.5831991,0.018727971
-0.24872732,0.99996054,-1.4718525,0.029481651
1.6061935,0.99997103,-1.5527121,0.036551625
2.3401718,0.99995756,-1.4675865,0.022092527
-0.9523668,0.99995804,-1.464884,0.017693773
-0.13841105,0.9999616,-1.5734781,0.016791258
-0.4359765,0.9999739,-1.5699757,0.042004116
-1.1829662,0.99997616,-1.5893854,0.040177252
0.022615433,0.9999747,-1.6633872,0.025762856
-1.2183049,0.99999094,-1.7133931,0.04171306
-2.7410192,0.99998426,-1.8574051,0.08292237
-1.8389502,0.99998903,-2.1624076,0.07451762
-2.670165,0.999987,-2.384797,0.048213348
0.62149096,0.9999901,-2.488954,0.05416913
0.34164906,0.9999629,-2.518392,0.016503457
-0.9271126,0.9999783,-2.571498,0.025497735
2.1896038,0.9999709,-2.608094,0.05213833
1.1518974,0.9998795,-2.6091533,0.03231571
0.16194534,0.9996933,-2.6637394,0.011900244
-0.8636484,0.99988425,-2.672102,0.012572108
0.9105511,0.9998983,-2.680952,0.033181485
2.2455044,0.99993765,-2.7617326,0.033264197
-0.04578209,0.99985886,-2.7251382,0.011738895
-0.6118221,0.99990726,-2.7790215,0.032233603
0.26061344,0.9998745,-2.8609147,0.014141614
1.3695483,0.99995804,-2.920486,0.039968107
1.0771179,0.99993277,-2.9355156,0.021649864
0.72603035,0.99996054,-2.9764738,0.026044128
-1.5796261,0.99980015,-3.071814,0.023446444
-0.29460144,0.9999201,-3.120321,0.015237275
0.19860649,0.99992585,-3.1372328,0.033692844
0.7824178,0.99981374,3.0309663,0.0033820297
1.8272886,0.999977,-3.1422536,0.07191197
1.2975645,0.9999759,-3.1406565,0.049527276
2.554514,0.9999558,-3.1383371,0.07278981
-0.96741724,0.9999671,-3.137854,0.05651264
-0.51611423,0.99136156,2.954093,5.052047e-05
2.3033562,0.9999521,-3.1378574,0.060793158
-0.43638563,0.99990034,-3.1266515,0.014655849
-0.09014177,0.99991894,-3.1312249,0.03844401
-0.6548743,0.9999614,-3.1382928,0.053274535
2.1713018,0.9999703,-3.1350179,0.07844026
-2.380401,0.9999176,-3.1193504,0.02633402
1.142621,0.9999659,-3.122398,0.03854187
0.28535128,0.9998921,-3.1270173,0.054935124
1.4217691,0.9999646,-3.1039708,0.055638444
-3.7572203,0.9996731,-3.1492758,0.21130632
-3.7787523,0.99884987,1.8252668,0.34634948
-1.6204433,0.99794465,1.1399689,0.08319779
-3.4093142,0.9818303,0.7116265,0.24823503
-1.9491813,0.9906295,-0.0077209473,0.09399379
-3.3081088,0.9504148,-0.31186247,0.16852799
-3.4264445,0.9724865,-0.9640167,0.09596444
-3.2179394,0.8578977,-1.185929,0.1043865
-4.0902314,0.82643354,-2.1648357,0.32851994
-3.915937,0.5261619,-1.7937251,0.12441982
1.5956883,0.7554239,-0.4890449,0.009982085
-3.2099836,0.6887383,-1.2866215,0.06603379
-2.323148,0.95933515,-1.903871,0.091654554
-2.7815676,0.990155,-1.8873227,0.11667543
-2.2160735,0.9990445,-2.326539,0.1458813
0.9296799,0.99958926,-2.5589027,0.057802062
-3.5340614,0.99956447,-3.0611045,0.2207755
-3.4544518,0.9997888,1.7730799,0.31482762
-3.739081,0.99930143,1.0234518,0.14410138
-2.9953213,0.99973625,0.7287016,0.09663229
-1.2284396,0.99985945,0.53297544,0.028311556
-2.9800618,0.99989176,0.4354117,0.12359184
-3.2043462,0.9998921,0.13954043,0.09257844
-2.4876752,0.9999471,-0.068510056,0.116817616
-2.3832526,0.9999465,-0.10202217,0.07171428
-2.8340921,0.9999312,-0.3414719,0.06123049
-3.0743852,0.9999496,-0.2938993,0.07979691
-3.8504546,0.9999747,-0.51485634,0.17668593
-3.0403528,0.99994195,-0.72081923,0.04367597
-2.868362,0.99992216,-0.7354984,0.027773634
-3.5306096,0.9999256,-0.6588764,0.02981715
-3.849454,0.9999566,-0.776829,0.035332046
-2.514107,0.99993205,-0.88140655,0.029802151
-3.2734919,0.99995935,-0.7874789,0.095360324
-2.727571,0.9999838,-1.015697,0.075373046
-1.0292082,0.99991214,-0.980562,0.046699606
-1.8676372,0.999944,-1.0176964,0.042818815
-2.6481187,0.99996626,-1.2545786,0.06319671
-2.7329035,0.9999654,-1.3955135,0.09172033
-2.2821655,0.99995005,-1.7117184,0.053674385
-1.1149373,0.99997497,-1.9039031,0.053153228
-1.310024,0.9999864,-2.3185036,0.11451113
-0.96734905,0.999972,-2.745868,0.06202565
-2.1812763,0.99997985,-3.0441265,0.105188206
-3.265779,0.99994266,2.4939303,0.15660574
